timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-23T15:40:45,codecarbon,2a0fbf81-12ea-46a3-a78d-639804fc0ebd,0.3346560001373291,1.7475254273243052e-06,5.2218559553905876e-06,42.5,0.0,0.7262535095214844,3.949378596411812e-06,0,6.738059381708203e-08,4.0167591902288935e-06,South Korea,KOR,gyeonggi-do,,,Linux-5.10.124-linuxkit-x86_64-with-glibc2.31,3.9.2,12,12th Gen Intel(R) Core(TM) i9-12900K,,,127.0116,37.2872,1.936676025390625,machine,N
