current_commit_id,parent_commit_id
1c2378b926b4ae96ae42a4e802058a2fcd42c87b,ae71da1b03c6eee82b714ef81b4fc59bcc130bb2
a5669ae292274d3b0a223cda07ebe64f943bded4,e77ef8fa8ab219524618125bcfa8f28b3dbb6b7c
3e6f46caec51d82aef363632517eb5842eef6db6,32c1ed8a9c963dbf75faa80116b37f8cf53d4a38
cc606be74c6f1f05b0b0a6226a400e734b9aac31,df20b3b98286c9333c143c0a873d09e27b0e0693
b8caba97099ee5eed33c3b80dd4ea540722e7d8f,9d48dbf5c2d0401042134d94997be1850bf8499b
d96870428f116494d5190a8e595189e283dd144b,498458b4102c0d32d7453035a115e6b9df5e485d
8923325d5c9e14e33478261b6c191e8fb092e1c4,a2b2c8adc9dcd45e86ba26ce69db506c8d4b018a
7a3c890009535bc3b87b01d9af19566e654be9da,378e961d857e02a1ce032727da08dfebf2d96cac
052901509166acd546b0a086327d89d639dce328,92faf1bf7a0aee0bd42187420829625c7fcbde3f
03ec3fed2b7363700571a83ef41de3ee9208d94e,3d88ecd61ae7b43f1227acafaec71e49093491b8
1976bb3df0171f8bbcca168e93642a5427d1d4a5,350a0490ab31cee95b7799d89ed4b10937fa9e0a
298a19bbc69fdef59eb292656b5a3a44c64dc470,c47052a580a1b150929de5de5e58b72495fbcbc1
fd869dc839e2b3696e130224a43b9b25455ceb46,56152b31ac251d1cc68fcddbdad159ba5234c415
6f1a600f6c8be05252d3f313dccbca9de918010a,de2259d27c75fa954115420e829a954486e6de92
8f03e3b107c0f7a39de31a9e7deb658431a937ac,8647233a8ec2a2410a078013ca12c38fdc229866
5413df1dfa5452053e6e4418cd4d021c4dc002cb,c374447401f3c33653fa4327fa9633042f09091c
ce9a289fa48e0d2593c4aaa7e207c8a5dd3eaa8a,7221cb1434eebce879a0bd1bf3867cd8a24bcc99
67e7f61af7fffbc47aadf48777e2dd5da39796ff,94451c2788295901c302c9bf5fa2f7b021c924e2
ae5fcdc67fbfa208de257487cb86271b429545df,f19a679b09500e63b2fd134a4e829591174d9e48
0524cede37508068b3031912989493e10eb0544a,ca9808079844c55961cad6ddd9df04fbe21ff78c
bbfb1e4008a359a8b57ec654330c0e674623e52f,7a3c890009535bc3b87b01d9af19566e654be9da
092856267067dd78b527a773f5b240d5c9f5693a,dc109cce26da8a93f74a998f9dd7fc2ac0ab98d2
