timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-23T15:05:26,codecarbon,0827e900-d3e6-4ede-81c6-8cb01a6cc041,0.6194868087768555,3.235619804742224e-06,5.2230648964596794e-06,42.5,0.0,0.7262535095214844,7.312338882022435e-06,0,1.248665420409149e-07,7.4372054240633495e-06,South Korea,KOR,gyeonggi-do,,,Linux-5.10.124-linuxkit-x86_64-with-glibc2.31,3.9.2,12,12th Gen Intel(R) Core(TM) i9-12900K,,,127.0116,37.2872,1.936676025390625,machine,N
