timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-23T19:22:34,codecarbon,6b18a3c6-f335-45c8-af3d-fc93f04a7c9b,392.40125823020935,0.0020497942142707628,5.223719779889731e-06,42.5,0.0,0.7262535095214844,0.0046324017074373045,0,7.913474262553415e-05,0.004711536450062837,South Korea,KOR,gyeonggi-do,,,Linux-5.10.124-linuxkit-x86_64-with-glibc2.31,3.9.2,12,12th Gen Intel(R) Core(TM) i9-12900K,,,127.0116,37.2872,1.936676025390625,machine,N
