timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-23T19:37:12,codecarbon,26b648ec-cc46-4f22-b90f-c920dffe682d,12.43884825706482,6.497844895046123e-05,5.22383162874873e-06,42.5,0.0,0.7262535095214844,0.00014684637983640035,0,2.5092620944951706e-06,0.00014935564193089553,South Korea,KOR,gyeonggi-do,,,Linux-5.10.124-linuxkit-x86_64-with-glibc2.31,3.9.2,12,12th Gen Intel(R) Core(TM) i9-12900K,,,127.0116,37.2872,1.936676025390625,machine,N
