timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-23T19:35:49,codecarbon,bcd6deb9-b000-4916-9c38-9f7f11325560,11.732107639312744,6.128658371340629e-05,5.223834079738838e-06,42.5,0.0,0.7262535095214844,0.00013850303805536693,0,2.3666995286415234e-06,0.00014086973758400845,South Korea,KOR,gyeonggi-do,,,Linux-5.10.124-linuxkit-x86_64-with-glibc2.31,3.9.2,12,12th Gen Intel(R) Core(TM) i9-12900K,,,127.0116,37.2872,1.936676025390625,machine,N
