timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-01-23T15:45:01,codecarbon,e4374ba9-e90b-4e5f-8a4f-4d08380acc6a,9.905101776123047,5.174244871704254e-05,5.223817976486763e-06,42.5,0.0,0.7262535095214844,0.00011693404151333704,0,1.99810857695032e-06,0.00011893215009028736,South Korea,KOR,gyeonggi-do,,,Linux-5.10.124-linuxkit-x86_64-with-glibc2.31,3.9.2,12,12th Gen Intel(R) Core(TM) i9-12900K,,,127.0116,37.2872,1.936676025390625,machine,N
